date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-06-09,12:09 PM.,SF,TEX,home,Roof Closed.,74,676775,3B,4,0,1,0,0,0,2,0,0,2,4,0.278,0.324,0.331,0.655,676775,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.56,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.079,0.436,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,127.0,98.0,106.0,0.192,0.263,0.139,,-0.92,-2.92,-1.39,,95.7,,94.8,87.9,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,0.214,0.5,0.272,,,,,,,0.405,0.24,88.9,0.215,0.355,0.282,,,,131.0,97.0,113.0,,,,,,,,,,,,
2024-06-08,3:07 PM.,SF,TEX,home,Roof Closed.,74,675921,3B,4,0,1,0,0,0,0,0,0,0,2,0.279,0.326,0.333,0.659,675921,spencerhoward,Howard,Right,Spencer Howard,- - -,6.21,5.35,29.0,103.0,86.0,96.0,0.79,8.38,4.34,13.66,1.55,0.89,0.32,0.379,0.136,0.398,0.477,104.0,92.0,87.0,74.0,107.0,97.0,,,,101.0,104.0,101.0,,0.51,0.251,0.169,-1.3,,-2.27,-4.38,93.8,80.1,,85.3,,,,0.394,0.606,0.333,0.286,0.714,0.3,77.0,105.0,97.0,,,,,0.069,,-1.96,,75.7,0.353,0.5,0.188,,,,0.167,0.167,0.091,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,7:08 PM.,SF,TEX,home,Roof Closed.,74,657277,3B,3,0,2,0,0,0,1,0,0,0,0,0.28,0.328,0.336,0.664,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,137.0,105.0,112.0,57.0,106.0,88.0,95.0,104.0,102.0,126.0,104.0,114.0,0.399,0.053,0.212,0.309,0.2,1.32,0.16,-0.13,92.6,87.4,92.6,83.8,0.268,0.338,0.144,,,,0.275,0.411,0.216,,,,52.0,95.0,88.0,0.026,,4.3,,91.0,,0.179,0.231,0.329,0.077,0.077,0.265,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.331,0.268
2024-06-05,7:07 PM.,DET,TEX,home,Roof Closed.,74,628317,3B,3,1,1,0,0,0,1,0,0,0,1,0.27,0.321,0.328,0.649,628317,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.09,4.43,112.1,101.0,93.0,100.0,0.776,7.69,2.48,9.93,1.76,0.83,0.19,0.466,0.185,0.27,0.388,,,,67.0,99.0,91.0,59.0,104.0,93.0,101.0,95.0,98.0,0.072,0.225,0.359,,-2.6,-0.02,-0.34,,90.8,,90.4,81.4,0.294,0.324,0.133,0.31,0.569,0.268,,,,80.0,75.0,78.0,65.0,94.0,79.0,0.016,0.016,1.08,-4.36,84.8,76.4,0.359,0.667,0.13,0.333,0.333,0.391,0.5,0.75,0.0,0.312,-0.22,83.9,0.217,0.42,0.303,,,,110.0,105.0,110.0,,,,,,,,,,0.241,0.379,0.207
2024-06-04,7:07 PM.,DET,TEX,home,Roof Closed.,74,656427,DH,4,0,1,0,0,0,1,0,0,3,2,0.269,0.32,0.328,0.648,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,0.023,0.441,0.29,0.027,0.5,-5.05,0.02,-0.55,93.3,85.7,90.6,84.7,0.6,1.2,0.4,0.222,0.455,0.363,0.111,0.333,0.111,,,,,,,,,,,,,0.245,0.401,0.238,,,,0.164,0.219,0.436,,,,,,,0.218,2.19,77.4,,,,101.0,103.0,107.0,,,,,,,,,
2024-06-03,7:09 PM.,DET,TEX,home,Roof Closed.,74,669373,1B,4,0,1,1,0,0,0,0,0,0,3,0.27,0.323,0.33,0.653,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,0.205,0.332,0.149,0.271,1.84,1.25,0.78,1.13,96.8,86.3,96.6,88.7,0.207,0.305,0.16,0.169,0.364,0.346,0.216,0.322,0.461,,,,,,,,,,,,,0.197,0.286,0.277,,,,0.158,0.316,0.175,,,,,,,0.042,1.26,78.5,,,,95.0,91.0,101.0,,,,,,,,,
2024-06-02,1:40 PM.,MIA,TEX,away,Roof Closed.,72,669432,1B,3,0,0,0,0,0,0,0,0,0,1,0.27,0.325,0.324,0.649,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.317,0.206,0.238,-0.26,-0.36,-1.99,-1.32,91.9,85.6,91.5,82.4,0.292,0.492,0.1,0.312,0.506,0.259,0.295,0.396,0.238,,,,,,,,,,,,,0.252,0.467,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,4:11 PM.,MIA,TEX,away,Roof Closed.,72,677960,1B,3,0,0,0,0,0,0,0,0,1,1,0.278,0.333,0.333,0.666,677960,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.2,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,84.0,102.0,103.0,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,0.121,0.397,0.222,0.26,-0.81,0.13,0.49,1.39,95.9,86.4,94.5,82.9,0.259,0.5,0.063,0.25,0.5,0.5,0.193,0.367,0.379,,,,,,,,,,,,,0.319,0.451,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.176,0.51
2024-05-31,7:10 PM.,MIA,TEX,away,Roof Closed.,72,664350,DH,3,0,1,0,0,0,0,0,0,0,1,0.286,0.342,0.343,0.685,664350,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.11,35.2,101.0,82.0,96.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.109,0.305,0.464,93.0,100.0,100.0,77.0,98.0,88.0,84.0,110.0,106.0,,,,0.048,0.298,,0.314,-1.21,-4.7,,1.58,93.8,85.4,92.7,,0.5,1.333,0.167,,,,0.22,0.22,0.17,,,,58.0,108.0,100.0,0.34,,-1.57,,83.6,,0.267,0.433,0.104,0.375,0.518,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,1:37 PM.,AZ,TEX,home,Roof Closed.,74,669194,2B,3,1,1,0,0,0,0,0,0,0,2,0.284,0.342,0.343,0.685,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.24,4.17,150.2,106.0,100.0,104.0,0.838,7.53,2.03,9.26,1.02,1.14,0.274,0.39,0.14,0.338,0.463,108.0,99.0,107.0,105.0,107.0,106.0,,,,111.0,112.0,110.0,,0.557,0.103,0.099,0.64,,-0.66,-2.35,95.2,83.0,,83.8,,,,0.226,0.34,0.156,0.302,0.587,0.203,91.0,94.0,94.0,78.0,107.0,96.0,0.184,0.057,-0.85,1.81,91.2,77.8,0.249,0.418,0.195,0.317,0.508,0.154,0.138,0.207,0.148,,,,,,,,,,,,,,,,,,,,,,0.4,0.733,0.167
2024-05-26,1:11 PM.,MIN,TEX,away,Overcast.,68,641154,LF,4,0,1,1,0,0,0,0,0,1,0,0.283,0.343,0.343,0.686,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.201,1.65,-2.77,-0.84,-0.14,95.0,88.5,94.5,84.5,0.426,0.639,0.142,,,,0.281,0.359,0.249,92.0,103.0,108.0,,,,,0.1,,-1.28,,82.4,0.208,0.352,0.259,,,,0.23,0.446,0.341,,,,,,,,,,,,,,,,,,,,,,0.239,0.436,0.331
2024-05-25,1:11 PM.,MIN,TEX,away,Partly Cloudy.,72,663978,LF,3,1,1,0,0,1,1,0,0,0,0,0.284,0.346,0.337,0.683,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,0.429,0.177,0.259,0.63,,-0.21,-1.51,93.3,82.9,,85.9,,,,0.264,0.434,0.254,0.283,0.519,0.248,106.0,102.0,103.0,,,,,0.136,,-1.69,,78.2,0.277,0.4,0.243,,,,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,1:45 PM.,PHI,TEX,away,Cloudy.,80,554430,3B,4,0,1,0,0,0,1,0,0,0,2,0.283,0.347,0.304,0.651,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,0.192,0.416,0.125,,0.88,2.68,1.04,,95.3,,94.6,84.9,0.189,0.259,0.142,,,,,,,110.0,101.0,107.0,92.0,97.0,94.0,0.093,0.1,-0.23,-0.98,91.1,81.8,0.209,0.395,0.296,0.226,0.371,0.183,0.205,0.397,0.387,0.074,1.47,86.1,0.137,0.196,0.402,,,,94.0,110.0,110.0,,,,,,,,,,0.152,0.273,0.335
2024-05-21,6:41 PM.,PHI,TEX,away,Partly Cloudy.,81,624133,LF,4,0,1,0,0,0,0,0,0,2,1,0.284,0.351,0.307,0.658,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,73.0,100.0,98.0,68.0,101.0,91.0,87.0,106.0,104.0,22.0,85.0,77.0,0.315,0.195,0.001,0.163,0.67,0.84,-4.62,-0.63,91.8,80.0,90.8,81.3,0.27,0.381,0.101,,,,0.229,0.323,0.35,84.0,107.0,108.0,101.0,98.0,93.0,0.121,0.205,-1.68,1.02,86.5,74.4,0.224,0.327,0.18,0.302,0.642,0.162,0.189,0.342,0.339,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,6:15 PM.,LAA,TEX,home,Roof Closed.,74,663776,PH,1,0,1,0,0,0,0,0,0,0,0,0.286,0.355,0.31,0.665,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,95.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,150.0,98.0,105.0,0.174,0.16,0.293,0.283,-2.18,-1.81,0.27,0.73,93.7,82.9,93.7,86.8,0.413,0.565,0.142,0.265,0.434,0.243,0.208,0.292,0.39,96.0,94.0,100.0,,,,,0.09,,2.03,,76.3,0.381,0.524,0.16,,,,0.118,0.118,0.279,,,,,,,,,,,,,,,,,,,,,,0.235,0.471,0.281
2024-05-17,7:07 PM.,LAA,TEX,home,Clear.,81,542881,LF,3,0,0,0,0,0,0,0,0,1,2,0.277,0.348,0.301,0.649,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,0.033,0.396,0.013,0.371,-0.73,-3.87,-0.06,1.32,89.4,78.9,88.1,81.3,0.261,0.696,0.152,0.0,0.0,0.357,0.185,0.259,0.396,,,,99.0,100.0,96.0,0.185,0.001,-0.41,-3.14,84.3,71.6,0.272,0.494,0.183,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,7:08 PM.,CLE,TEX,home,Roof Closed.,74,471911,LF,3,0,0,0,0,0,0,0,0,0,2,0.288,0.36,0.313,0.673,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,96.0,104.0,108.0,0.165,0.26,0.278,0.23,-0.84,-1.96,-0.96,-1.09,91.6,86.8,91.1,83.5,0.304,0.609,0.13,0.284,0.52,0.288,0.241,0.472,0.282,103.0,103.0,105.0,,,,,0.067,,1.49,,80.4,0.337,0.554,0.146,,,,0.053,0.158,0.213,,,,,,,,,,,,,,,,,,,,,,0.25,0.313,0.357
2024-05-14,7:08 PM.,CLE,TEX,home,Clear.,84,594902,LF,3,0,1,0,0,0,0,0,1,2,2,0.299,0.365,0.325,0.69,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,0.29,0.314,0.218,0.091,-0.21,0.56,-0.01,-0.79,89.9,83.9,90.4,79.4,0.227,0.392,0.133,0.238,0.476,0.419,0.279,0.382,0.185,43.0,106.0,93.0,,,,,0.088,,-0.11,,76.9,0.268,0.504,0.166,,,,0.206,0.365,0.18,,,,,,,,,,,,,,,,,,,,,,0.231,0.413,0.241
2024-05-13,7:07 PM.,CLE,TEX,home,Roof Closed.,74,676440,LF,3,0,0,0,0,0,0,0,0,1,1,0.297,0.358,0.324,0.682,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.18,-0.69,-1.41,1.74,0.13,94.6,82.5,93.9,86.2,,,,0.196,0.411,0.299,0.238,0.431,0.291,119.0,109.0,112.0,,,,,0.105,,-0.9,,81.3,0.282,0.476,0.213,0.141,0.225,0.368,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,1:40 PM.,COL,TEX,away,Partly Cloudy.,52,621389,3B,3,0,2,0,0,0,0,0,1,0,1,0.31,0.372,0.338,0.71,621389,tyblach,Blach,Left,Ty Blach,COL,6.94,7.32,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.104,0.356,0.463,71.0,99.0,87.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,0.162,0.345,0.001,0.245,-1.64,-5.1,-3.5,-2.05,89.1,80.0,89.3,85.0,0.426,0.936,0.124,,,,0.342,0.507,0.208,38.0,90.0,88.0,77.0,107.0,88.0,0.137,0.109,-0.5,-1.07,82.9,79.2,0.371,0.571,0.072,0.275,0.51,0.209,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,6:10 PM.,COL,TEX,away,Cloudy.,64,663372,DH,4,1,2,0,0,0,0,0,0,1,0,0.294,0.351,0.324,0.675,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,81.0,102.0,96.0,93.0,93.0,89.0,109.0,99.0,104.0,0.128,0.37,0.254,0.147,0.63,-0.45,-0.87,-1.02,94.6,85.2,94.2,87.4,0.299,0.403,0.159,0.355,0.523,0.226,0.299,0.485,0.394,108.0,107.0,113.0,,,,,0.101,,1.28,,79.2,0.24,0.376,0.177,,,,0.164,0.26,0.248,,,,,,,,,,,,,,,,,,,,,,0.156,0.375,0.35
2024-05-10,6:40 PM.,COL,TEX,away,Partly Cloudy.,56,596295,LF,3,1,2,0,0,0,0,0,0,1,0,0.281,0.343,0.313,0.656,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,82.0,103.0,99.0,71.0,98.0,91.0,51.0,110.0,96.0,91.0,103.0,102.0,0.001,0.404,0.167,0.205,-1.23,-42.96,-0.17,-0.15,90.4,81.1,90.1,83.8,,,,0.274,0.513,0.22,0.28,0.409,0.273,,,,,,,,,,,,,0.305,0.6,0.096,,,,0.22,0.368,0.269,,,,,,,0.224,-0.08,77.6,,,,93.0,109.0,107.0,,,,,,,,,
2024-05-08,12:37 PM.,OAK,TEX,away,Sunny.,75,676664,LF,3,1,1,0,0,0,0,0,0,0,2,0.228,0.29,0.263,0.553,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.276,0.395,0.104,0.23,0.525,0.259,0.297,0.428,0.188,,,,,,,,,,,,,0.23,0.476,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.381,0.213
2024-05-08,3:35 PM.,OAK,TEX,away,Clear.,79,674370,3B,4,1,3,0,0,0,1,0,1,1,1,0.262,0.328,0.295,0.623,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,102.0,95.0,92.0,102.0,89.0,87.0,131.0,103.0,111.0,0.099,0.394,0.211,0.152,0.18,-0.7,1.83,1.82,94.8,88.9,94.9,85.8,0.304,0.478,0.146,0.197,0.311,0.27,0.121,0.152,0.343,,,,93.0,99.0,96.0,0.143,,2.25,,86.9,,0.203,0.297,0.287,0.152,0.212,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,12:37 PM.,OAK,TEX,away,Sunny.,62,548389,LF,1,0,0,0,0,0,0,0,0,0,0,0.222,0.288,0.259,0.547,548389,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.74,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,90.0,111.0,105.0,62.0,100.0,87.0,90.0,102.0,90.0,121.0,108.0,112.0,0.142,0.303,0.134,0.176,-0.05,-0.67,-1.89,-1.87,91.7,82.7,90.2,84.7,0.39,0.441,0.078,0.328,0.5,0.157,0.333,0.52,0.241,,,,80.0,107.0,92.0,0.159,,0.67,,87.5,,0.244,0.422,0.175,0.245,0.367,0.156,0.364,0.455,0.179,,,,,,,0.086,-1.1,76.3,,,,89.0,105.0,106.0,,,,,,,,,
2024-05-06,6:41 PM.,OAK,TEX,away,Partly Cloudy.,59,622072,LF,2,0,0,0,0,0,0,0,0,0,1,0.226,0.293,0.264,0.557,622072,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.66,39.1,98.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,82.0,99.0,93.0,74.0,94.0,90.0,0.462,,0.315,0.224,,-1.92,-0.4,-2.67,,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,2:32 PM.,KC,TEX,away,Cloudy.,63,663738,3B,3,0,1,0,0,0,0,0,0,0,0,0.235,0.304,0.275,0.579,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,KCR,3.32,3.86,43.1,98.0,79.0,93.0,0.725,8.1,2.91,6.02,1.25,1.1,0.137,0.427,0.12,0.316,0.441,90.0,97.0,97.0,60.0,96.0,83.0,87.0,111.0,102.0,90.0,97.0,97.0,0.099,0.355,0.268,0.213,0.32,4.85,-0.14,1.18,93.0,84.7,92.7,85.9,0.1,0.1,0.138,0.133,0.267,0.506,0.222,0.306,0.319,,,,108.0,135.0,119.0,0.005,0.002,0.14,-3.5,89.6,81.6,0.222,0.476,0.133,,,,0.2,0.4,0.333,,,,,,,0.058,1.04,80.3,,,,93.0,93.0,92.0,,,,,,,,,
2024-05-04,6:10 PM.,KC,TEX,away,Cloudy.,65,608379,2B,1,0,1,0,0,0,1,0,0,0,0,0.229,0.302,0.271,0.573,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,0.153,0.238,0.092,0.322,0.39,0.29,-2.39,2.26,93.6,81.2,93.6,84.1,0.252,0.301,0.099,0.371,0.6,0.373,0.169,0.312,0.341,72.0,89.0,92.0,78.0,100.0,92.0,0.114,0.081,-0.94,-1.64,88.8,75.2,0.279,0.449,0.169,0.319,0.458,0.148,0.357,0.643,0.174,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,1:37 PM.,WSH,TEX,home,Roof Closed.,74,680730,DH,2,1,1,1,0,0,1,0,0,0,0,0.213,0.288,0.255,0.543,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,78.0,101.0,96.0,,,,106.0,107.0,110.0,,0.486,0.098,,0.07,,-0.73,,92.5,,,84.5,,,,0.238,0.429,0.364,,,,97.0,96.0,96.0,,,,,0.225,,0.47,,80.5,0.276,0.425,0.12,,,,0.252,0.36,0.263,0.191,-0.6,85.6,0.233,0.4,0.372,,,,89.0,94.0,94.0,,,,,,,,,,,,
2024-04-27,3:08 PM.,CIN,TEX,home,Roof Closed.,74,668881,RF,2,0,0,0,0,0,0,0,0,1,2,0.2,0.28,0.222,0.502,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.75,3.03,150.1,99.0,124.0,104.0,0.741,10.12,3.41,5.75,0.72,0.7,0.284,0.388,0.199,0.265,0.429,,,,123.0,102.0,104.0,,,,125.0,96.0,103.0,,0.552,0.346,,1.56,,0.62,,97.6,,,86.8,,,,0.161,0.3,0.39,,,,118.0,96.0,101.0,,,,,0.018,,-2.87,,80.9,0.184,0.273,0.248,,,,0.4,1.0,0.2,0.083,-0.79,87.0,0.243,0.405,0.284,,,,120.0,89.0,103.0,,,,,,,,,,,,
2024-04-25,1:38 PM.,SEA,TEX,home,Roof Closed.,74,622491,3B,3,0,0,0,0,0,0,0,0,2,3,0.209,0.292,0.233,0.525,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,0.179,0.454,0.224,0.143,0.97,-0.41,0.65,-1.63,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,,,,,,,,,,,,,0.203,0.365,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,7:20 PM.,ATL,TEX,away,Partly Cloudy.,69,450203,LF,1,0,1,0,0,0,0,0,0,0,0,0.225,0.311,0.25,0.561,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,86.0,97.0,93.0,72.0,99.0,90.0,79.0,96.0,88.0,,,,0.099,0.289,,0.11,-1.4,0.39,,-1.38,94.1,85.0,93.5,,0.333,0.433,0.07,,,,0.292,0.6,0.333,122.0,98.0,108.0,73.0,92.0,86.0,0.078,0.424,-0.75,0.78,88.5,81.5,0.281,0.517,0.193,0.286,0.571,0.149,0.2,0.309,0.342,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,7:21 PM.,ATL,TEX,away,Cloudy.,80,519242,1B,3,0,0,0,0,0,0,0,0,2,1,0.205,0.295,0.231,0.526,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,96.0,105.0,101.0,113.0,100.0,96.0,105.0,100.0,104.0,0.072,0.378,0.403,0.147,-0.12,-1.99,2.16,2.97,94.8,87.1,94.2,78.6,0.327,0.551,0.133,0.171,0.236,0.427,0.159,0.195,0.236,,,,,,,,,,,,,0.281,0.443,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,1:10 PM.,DET,TEX,away,Sunny.,62,628317,1B,4,0,0,0,0,0,0,0,1,0,1,0.222,0.317,0.25,0.567,628317,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.09,4.43,112.1,101.0,93.0,100.0,0.776,7.69,2.48,9.93,1.76,0.83,0.19,0.466,0.185,0.27,0.388,,,,67.0,99.0,91.0,59.0,104.0,93.0,101.0,95.0,98.0,0.072,0.225,0.359,,-2.6,-0.02,-0.34,,90.8,,90.4,81.4,0.294,0.324,0.133,0.31,0.569,0.268,,,,80.0,75.0,78.0,65.0,94.0,79.0,0.016,0.016,1.08,-4.36,84.8,76.4,0.359,0.667,0.13,0.333,0.333,0.391,0.5,0.75,0.0,0.312,-0.22,83.9,0.217,0.42,0.303,,,,110.0,105.0,110.0,,,,,,,,,,0.241,0.379,0.207
