date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023/05/24,12:10 PM.,MIL,HOU,away,Roof Closed.,65,605288,SS,4,0,0,0,0,0,0,0,0,1,1,.242,.286,.405,.691,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,88.0,92.0,93.0,80.0,103.0,92.0,83.0,102.0,99.0,,,,0.238,0.166,,0.04,0.29,-0.89,,-2.07,93.4,84.3,82.3,,0.258,0.484,0.284,0.227,0.34,0.237,0.269,0.538,0.127,0.294,0.471,0.2,67.0,100.0,95.0,86.0,104.0,100.0,,,,0.471,,0.085,,0.46,-1.08,,92.1,79.4,,,,0.296,0.396,0.129,,,,,,,,,,,,,,,,,,
2023/05/23,6:40 PM.,MIL,HOU,away,Clear.,73,607067,SS,4,0,2,1,0,0,0,0,0,1,3,.247,.291,.414,.705,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,82.0,111.0,99.0,97.0,109.0,109.0,,,,0.193,0.109,,,2.43,-0.31,,,93.2,,83.1,,0.226,0.377,0.36200000000000004,0.135,0.27,0.264,0.242,0.455,0.231,,,,101.0,105.0,105.0,96.0,105.0,99.0,87.0,99.0,95.0,0.299,0.265,0.079,-0.01,0.31,-0.94,86.7,92.6,78.8,0.245,0.519,0.293,0.253,0.42,0.136,62.0,96.0,91.0,0.056,-5.76,86.0,0.44,0.84,0.184,,,,,,,,,
2023/05/22,6:41 PM.,MIL,HOU,away,Partly Cloudy.,69,669203,SS,4,0,0,0,0,0,0,0,0,2,2,.242,.287,.407,.694,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,,,,144.0,110.0,127.0,,,,,0.085,,0.112,,1.12,,1.07,,89.3,86.0,,0.159,0.275,0.43799999999999994,,,,0.133,0.211,0.488,0.204,0.258,0.306,160.0,104.0,113.0,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.554,0.171,1.51,-2.42,1.35,94.4,95.3,79.8,0.209,0.34,0.22699999999999998,0.291,0.564,0.129,,,,,,,,,,,,,,,,,,
2023/05/21,1:12 PM.,OAK,HOU,home,Roof Closed.,73,621076,SS,4,0,0,0,0,0,0,0,0,1,4,.247,.289,.416,.705,621076,jameskaprielian,Kaprielian,Right,James Kaprielian,OAK,6.34,4.86,61.0,102.0,88.0,99.0,0.766,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,72.0,104.0,102.0,76.0,100.0,91.0,106.0,104.0,107.0,,,,0.414,0.307,,0.078,0.35,-0.35,,-2.75,92.3,83.3,80.8,,0.263,0.4,0.316,0.202,0.384,0.252,0.444,0.778,0.235,0.368,0.737,0.18,84.0,108.0,109.0,99.0,98.0,95.0,,,,0.139,,0.061,,-2.81,-1.04,,92.0,75.9,,,,0.412,0.529,0.14300000000000002,,,,,,,,,,,,,,,,,,
2023/05/20,3:10 PM.,OAK,HOU,home,Roof Closed.,73,676664,SS,4,0,1,0,0,0,0,0,0,0,0,.253,.296,.425,.721,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,0.346,,0.151,-0.84,-0.06,,0.36,93.1,84.1,81.4,,0.21,0.395,0.28300000000000003,0.256,0.478,0.217,,,,0.277,0.438,0.225,,,,,,,,,,0.001,,,,0.63,,,92.1,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/19,7:10 PM.,OAK,HOU,home,Roof Closed.,73,686610,SS,4,0,0,0,0,0,0,0,0,2,4,.253,.297,.429,.726,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,,,,0.543,0.271,,0.166,-0.52,-0.79,,-1.4,93.3,84.2,81.1,,0.218,0.423,0.32799999999999996,0.275,0.493,0.17800000000000002,0.333,0.833,0.0,0.34,0.515,0.374,93.0,77.0,85.0,,,,,,,,,0.02,,,-3.62,,,74.5,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/17,7:10 PM.,CHC,HOU,home,Roof Closed.,73,592767,SS,5,2,2,1,1,0,0,0,0,0,0,.259,.303,.440,.743,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,105.0,102.0,103.0,,,0.494,,,,-0.09,,,,,78.6,,,,,,,0.229,0.399,0.36,,,,,,,77.0,94.0,88.0,86.0,94.0,82.0,0.389,0.117,,-0.51,-1.32,,88.6,91.9,,0.293,0.463,0.21600000000000003,0.314,0.6,0.17300000000000001,,,,,,,,,,,,,,,,,,
2023/05/16,7:11 PM.,CHC,HOU,home,Roof Closed.,73,657006,SS,4,0,1,0,0,0,0,0,0,1,1,.255,.301,.422,.723,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,0.339,,0.01,0.67,0.54,,-1.94,91.8,87.5,83.3,,0.217,0.346,0.311,0.275,0.393,0.203,0.0,0.0,0.33299999999999996,0.4,0.4,0.1,87.0,98.0,109.0,45.0,95.0,88.0,,,,0.018,,0.006,,0.89,2.44,,92.2,80.7,,,,0.25,0.333,0.16699999999999998,,,,,,,,,,,,,,,,,,
2023/05/15,7:11 PM.,CHC,HOU,home,Roof Closed.,73,592791,SS,4,1,1,0,0,0,1,0,0,2,3,.255,.302,.427,.729,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,87.0,104.0,97.0,117.0,113.0,122.0,,,,0.342,0.154,,0.031,-0.69,0.75,,-0.22,93.7,86.5,80.9,,0.233,0.333,0.27399999999999997,0.261,0.553,0.204,0.198,0.349,0.2,0.28,0.44,0.106,109.0,111.0,113.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,0.149,-0.32,0.9,-0.12,88.6,93.9,80.5,0.311,0.521,0.27399999999999997,0.296,0.394,0.133,,,,,,,,,,,,,,,,,,
2023/05/14,1:10 PM.,CWS,HOU,away,Overcast.,58,608337,SS,0,0,0,0,0,0,0,0,0,0,0,.255,.303,.431,.734,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,,,,0.419,0.282,,0.283,-0.85,-0.25,,-0.2,93.1,80.9,84.0,,0.236,0.438,0.345,0.262,0.546,0.2,0.5,0.5,0.2,0.209,0.442,0.35200000000000004,81.0,76.0,78.0,,,,,,,,,0.015,,,-3.72,,,77.9,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/13,6:16 PM.,CWS,HOU,away,Cloudy.,59,656302,SS,4,0,3,0,0,0,0,0,0,0,3,.255,.303,.431,.734,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.432,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,74.6,86.3,80.2,0.216,0.339,0.433,0.273,0.436,0.205,0.298,0.538,0.249,0.111,0.111,0.5379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/12,9:20 PM.,CWS,HOU,away,Overcast.,58,656629,SS,3,0,0,0,0,0,1,0,1,0,1,.242,.292,.423,.715,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,0.272,,0.074,-0.71,-1.5,,0.15,95.2,88.7,84.8,,0.258,0.516,0.27399999999999997,0.244,0.462,0.264,0.158,0.474,0.19399999999999998,0.133,0.3,0.33899999999999997,96.0,97.0,97.0,,,,,,,,,0.04,,,-0.94,,,80.6,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/10,1:08 PM.,LAA,HOU,away,Partly Cloudy.,69,656288,SS,4,0,2,0,0,0,2,0,1,0,1,.247,.295,.432,.727,656288,griffincanning,Canning,Right,Griffin Canning,LAA,4.32,4.01,127.0,102.0,96.0,101.0,0.734,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,89.0,101.0,101.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,0.299,,0.213,-0.21,0.1,,1.6,94.7,90.2,88.4,,0.261,0.344,0.34,0.235,0.5,0.28300000000000003,0.271,0.667,0.252,0.213,0.339,0.248,91.0,98.0,103.0,81.0,95.0,86.0,,,,0.006,,0.134,,-8.61,-0.53,,95.0,81.8,,,,0.333,1.333,0.0,,,,,,,,,,,,,,,,,,
2023/05/09,6:39 PM.,LAA,HOU,away,Partly Cloudy.,63,660271,SS,4,0,1,0,0,0,0,0,0,1,1,.239,.285,.430,.715,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,114.0,99.0,100.0,136.0,97.0,112.0,,,,0.33,0.356,,,1.64,1.81,,,96.8,,83.7,,0.146,0.339,0.365,0.164,0.236,0.27,0.111,0.167,0.41700000000000004,,,,87.0,97.0,105.0,104.0,94.0,95.0,96.0,89.0,88.0,0.06,0.156,0.036,-0.82,-0.53,1.15,88.6,94.5,75.7,0.31,0.606,0.228,0.273,0.409,0.225,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,0.205,0.41100000000000003,,,,,,,,,
2023/05/08,6:39 PM.,LAA,HOU,away,Clear.,69,663776,SS,4,0,0,0,0,0,0,0,0,0,0,.239,.286,.435,.721,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,83.0,86.5,,0.2,0.5,0.306,0.336,0.507,0.156,0.286,0.286,0.237,0.184,0.33,0.43200000000000005,99.0,96.0,101.0,69.0,97.0,86.0,,,,0.111,,0.09,,0.36,0.27,,93.2,76.5,,,,0.269,0.327,0.129,,,,,,,,,,,,,,,,,,
2023/05/07,1:11 PM.,SEA,HOU,away,Partly Cloudy.,51,682243,SS,3,0,0,0,0,0,0,0,0,1,2,.246,.294,.448,.742,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,4.32,4.86,131.1,104.0,117.0,109.0,0.783,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.356,0.464,90.0,101.0,107.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,0.274,,0.056,0.3,0.14,,0.66,95.1,85.0,85.0,,0.3,0.475,0.174,0.256,0.45,0.271,0.667,1.333,0.125,0.167,0.433,0.179,113.0,102.0,102.0,104.0,101.0,99.0,,,,0.076,,0.009,,1.22,-8.41,,95.1,78.2,,,,0.26,0.36,0.096,,,,,,,,,,,,,,,,,,
2023/05/06,6:40 PM.,SEA,HOU,away,Cloudy.,58,594835,SS,4,1,3,2,0,0,1,0,0,1,0,.252,.300,.458,.758,594835,marcogonzales,"Gonzales, M",Left,Marco Gonzales,SEA,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.202,0.46,0.129,0.294,0.429,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,0.366,,,0.302,-1.28,,,1.36,89.0,79.9,,,,,,0.333,0.556,0.124,0.294,0.353,0.135,0.222,0.358,0.295,96.0,108.0,105.0,,,,92.0,104.0,90.0,0.002,0.088,0.242,-2.98,6.42,1.1,85.9,88.8,79.3,0.389,0.667,0.17600000000000002,,,,,,,,,,,,,,,,,,,,,
2023/05/05,7:11 PM.,SEA,HOU,away,Roof Closed.,51,622491,SS,4,0,1,0,0,0,0,0,0,1,1,.236,.287,.433,.720,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,,,,0.444,0.221,,0.156,1.31,-0.12,,-1.6,96.3,88.3,85.7,,0.234,0.455,0.37799999999999995,0.165,0.384,0.33,,,,0.28,0.42,0.325,,,,82.0,103.0,95.0,,,,0.179,,,,0.6,,,95.9,,,,,0.239,0.337,0.136,,,,,,,,,,,,,,,,,,
2023/05/03,1:10 PM.,SF,HOU,home,Roof Closed.,73,657277,SS,4,0,0,0,0,0,0,0,0,3,1,.236,.288,.439,.727,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.143,0.325,0.419,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,0.037,0.212,,0.416,-1.37,0.11,,2.18,92.6,87.5,84.3,,0.208,0.369,0.28600000000000003,0.226,0.452,0.3,,,,0.225,0.309,0.228,,,,105.0,103.0,98.0,,,,0.336,,,,0.31,,,92.3,,,,,0.313,0.481,0.10400000000000001,,,,,,,,,,,,,,,,,,
2023/05/02,7:10 PM.,SF,HOU,home,Cloudy.,76,543101,SS,3,0,0,0,0,0,0,0,0,1,0,.244,.297,.454,.751,543101,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,SFG,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.417,75.0,92.0,86.0,86.0,88.0,84.0,101.0,97.0,101.0,106.0,109.0,109.0,0.126,0.448,0.05,0.098,-1.8,0.88,-0.59,-1.71,93.1,86.4,87.4,82.2,0.257,0.429,0.26899999999999996,0.306,0.528,0.132,0.16,0.28,0.278,0.344,0.5,0.15,,,,90.0,106.0,99.0,,,,0.277,,,,-0.66,,,93.1,,,,,0.283,0.5,0.11199999999999999,,,,,,,,,,,,,,,,,,
2023/05/01,7:11 PM.,SF,HOU,home,Roof Closed.,73,548389,SS,4,0,2,0,0,0,1,0,0,0,0,.250,.304,.466,.770,548389,rossstripling,Stripling,Right,Ross Stripling,SFG,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.399,0.15,0.328,0.433,94.0,112.0,113.0,59.0,106.0,96.0,97.0,109.0,106.0,119.0,95.0,102.0,0.26,0.292,0.099,0.248,-0.38,0.07,1.22,-2.35,92.5,83.7,87.2,75.9,0.274,0.487,0.179,0.275,0.512,0.275,0.2,0.2,0.20600000000000002,0.305,0.508,0.289,,,,47.0,109.0,88.0,,,,0.092,,,,-0.64,,,90.3,,,,,0.325,0.55,0.12300000000000001,83.0,107.0,102.0,0.009,-0.82,85.6,,,,,,,,,,,,
2023/04/30,6:10 PM.,PHI,HOU,home,Roof Closed.,73,663559,SS,4,1,1,0,0,0,0,0,0,0,2,.241,.298,.464,.762,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,72.0,105.0,96.0,77.0,105.0,100.0,,,,0.444,0.189,,0.046,-0.08,-1.91,,-0.8,90.7,84.6,84.5,,0.288,0.746,0.19899999999999998,0.305,0.435,0.156,0.267,0.493,0.209,0.273,0.364,0.33299999999999996,87.0,108.0,105.0,77.0,103.0,92.0,,,,0.072,,0.225,,-1.63,-0.85,,90.7,76.5,,,,0.333,0.571,0.133,,,,0.024,3.65,85.0,0.0,0.0,0.33299999999999996,,,,,,,,,
2023/04/29,4:10 PM.,PHI,HOU,home,Roof Closed.,73,554430,SS,4,1,1,0,0,1,1,0,0,1,0,.241,.299,.472,.771,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,112.0,109.0,114.0,107.0,101.0,111.0,,,,0.435,0.123,,0.004,1.69,0.36,,-6.22,95.8,90.8,84.4,,0.198,0.36,0.392,0.199,0.333,0.314,0.264,0.473,0.33,,,,116.0,105.0,114.0,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.144,0.115,-0.63,1.62,-1.61,90.9,95.2,81.4,0.27,0.426,0.228,0.252,0.308,0.192,,,,,,,,,,,,,,,,,,
2023/04/28,7:11 PM.,PHI,HOU,home,Roof Closed.,73,605400,SS,4,1,1,0,0,1,1,0,0,2,0,.240,.301,.452,.753,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,95.0,107.0,103.0,,,,118.0,105.0,113.0,0.295,,0.316,0.126,-0.03,,0.47,0.14,92.7,85.9,,79.4,,,,0.246,0.503,0.217,0.221,0.398,0.33299999999999996,0.22,0.319,0.319,,,,100.0,107.0,101.0,111.0,110.0,105.0,0.188,0.075,,0.4,0.46,,86.3,91.8,,0.246,0.508,0.301,0.279,0.416,0.106,,,,,,,,,,,,,,,,,,
2023/04/26,6:41 PM.,TB,HOU,away,Dome.,72,676534,SS,4,1,2,0,0,0,0,0,0,0,3,.240,.303,.430,.733,676534,calvinfaucher,Faucher,Right,Calvin Faucher,TBR,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.329,0.444,,,,,,,132.0,104.0,108.0,,,,,0.296,,,,0.16,,,,,87.2,,0.267,0.4,0.26,,,,0.333,0.333,0.294,,,,90.0,101.0,105.0,93.0,97.0,98.0,109.0,102.0,100.0,0.288,0.315,0.101,-0.08,-2.24,-2.81,91.1,95.0,84.6,0.258,0.29,0.213,0.364,0.864,0.182,,,,,,,,,,,,,,,,,,
2023/04/25,6:40 PM.,TB,HOU,away,Dome.,72,656876,SS,4,1,2,1,0,0,1,0,1,1,1,.229,.295,.427,.722,656876,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.169,0.203,0.487,,,,131.0,111.0,122.0,115.0,121.0,130.0,,,,0.295,0.151,,,0.17,3.01,,,95.7,,84.5,,0.129,0.161,0.245,0.275,0.333,0.20800000000000002,0.2,0.2,0.261,,,,71.0,106.0,103.0,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,0.073,1.83,2.15,1.91,88.2,95.1,80.0,0.204,0.327,0.275,0.273,0.364,0.171,,,,,,,,,,,,,,,,,,
2023/04/24,6:40 PM.,TB,HOU,away,Dome.,72,671737,SS,4,1,1,0,0,1,1,0,0,1,1,.217,.280,.413,.693,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,131.0,101.0,109.0,,,,,,,0.449,,,,-0.8,,,,96.1,,,,,,,0.277,0.559,0.191,0.169,0.338,0.22399999999999998,,,,88.0,107.0,111.0,,,,106.0,99.0,99.0,0.001,0.248,0.167,-1.32,0.0,0.04,88.9,97.8,79.0,0.312,0.581,0.295,,,,,,,0.136,0.62,89.3,0.19,0.333,0.41,,,,,,,,,
2023/04/23,1:35 PM.,ATL,HOU,away,Sunny.,64,608331,SS,4,0,0,0,0,0,0,0,0,2,5,.216,.281,.386,.667,608331,maxfried,Fried,Left,Max Fried,ATL,2.55,2.73,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.393,0.147,0.242,0.379,89.0,101.0,106.0,90.0,98.0,99.0,105.0,98.0,105.0,,,,0.332,0.11,,0.165,0.71,-0.19,,1.75,94.0,86.2,83.6,,0.4,0.9,0.275,0.291,0.418,0.177,0.109,0.109,0.391,0.232,0.286,0.377,114.0,98.0,106.0,79.0,98.0,88.0,,,,0.117,0.044,0.231,1.44,-0.71,2.64,87.5,93.5,74.2,0.091,0.364,0.19,0.302,0.395,0.23199999999999998,,,,,,,,,,,,,,,,,,
2023/04/22,7:19 PM.,ATL,HOU,away,Clear.,68,657140,SS,4,1,3,0,0,0,0,1,0,0,0,.226,.293,.405,.698,657140,kylewright,Wright,Right,Kyle Wright,ATL,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,62.0,67.0,51.0,71.0,99.0,92.0,58.0,67.0,74.0,120.0,98.0,103.0,0.155,0.014,0.473,0.063,-1.42,-16.59,0.97,0.41,93.3,88.3,87.1,84.0,,,,0.3,0.5,0.23800000000000002,0.162,0.382,0.314,0.0,0.0,0.091,,,,81.0,95.0,89.0,,,,0.296,,,,-5.6,,,92.7,,,,,0.568,0.676,0.079,,,,,,,,,,,,,,,,,,
2023/04/21,7:20 PM.,ATL,HOU,away,Overcast.,75,693821,SS,4,0,0,0,0,0,0,0,0,3,3,.200,.273,.388,.661,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,62.0,100.0,86.0,92.0,103.0,107.0,,,,0.134,0.353,,0.137,-1.13,0.97,,1.3,90.7,85.0,82.7,,0.21,0.393,0.337,0.286,0.495,0.19399999999999998,,,,0.188,0.235,0.23600000000000002,,,,82.0,96.0,90.0,,,,0.376,,,,0.01,,,89.5,,,,,0.28,0.402,0.134,,,,,,,,,,,,,,,,,,
2023/04/19,7:11 PM.,TOR,HOU,home,Roof Closed.,73,621244,SS,3,2,1,0,0,1,3,1,0,1,1,.211,.286,.408,.694,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,96.0,103.0,99.0,,,,,,,0.204,,,0.185,0.72,,,-0.38,94.3,84.1,,,,,,0.254,0.456,0.276,,,,0.245,0.409,0.33,116.0,104.0,110.0,92.0,104.0,99.0,,,,0.315,,0.296,,0.61,0.31,,93.8,82.6,,,,0.255,0.398,0.131,,,,,,,,,,0.216,0.357,0.305,,,,,,
2023/04/18,7:10 PM.,TOR,HOU,home,Roof Closed.,73,605135,SS,4,0,0,0,0,0,0,0,0,0,3,.205,.275,.370,.645,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,74.0,106.0,98.0,106.0,93.0,102.0,,,,0.093,0.136,,0.065,-3.9,-0.72,,1.71,92.4,84.1,75.6,,0.227,0.636,0.191,0.333,0.652,0.20600000000000002,0.192,0.295,0.318,0.189,0.351,0.10099999999999999,93.0,92.0,100.0,92.0,104.0,98.0,95.0,105.0,102.0,0.393,0.153,0.126,-1.13,2.11,0.67,87.8,91.9,70.7,0.274,0.496,0.253,0.22,0.336,0.14400000000000002,78.0,84.0,84.0,0.033,-3.07,82.6,0.375,0.563,0.226,,,,,,,,,
2023/04/17,7:10 PM.,TOR,HOU,home,Roof Closed.,73,592332,SS,3,1,0,0,0,0,0,0,0,0,1,.217,.289,.391,.680,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,89.0,89.0,94.0,,,,0.509,0.108,,,1.13,-0.97,,,94.7,,83.6,,0.348,0.565,0.353,0.243,0.409,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,,,,,,,,,
2023/04/16,6:11 PM.,TEX,HOU,home,Roof Closed.,73,571760,SS,3,1,1,1,0,0,0,3,0,1,2,.227,.301,.409,.710,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,,,0.579,0.252,,0.169,0.1,-1.35,,-0.11,92.5,84.0,82.0,,0.259,0.443,0.29600000000000004,0.236,0.431,0.256,,,,0.274,0.452,0.24,80.0,143.0,68.0,,,,,,,,,0.0,,,-3.87,,,74.4,,,,,,,,,,,,,,,,,,,,,,,,
