date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO
2023/07/28,6:41 PM.,DET,MIA,home,Roof Closed.,72,681857,CF,0,1,0,0,0,0,0,0,0,0,0,.261,.336,.366,.702,681857,reeseolson,Olson,Right,Reese Olson,DET,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.189,0.4,0.13,0.354,0.4,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.058,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,87.8,94.8,84.8,78.8,0.171,0.381,0.158,0.208,0.283,0.359,0.217,0.433,0.41600000000000004,0.167,0.222,0.311,0.278,0.367,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/26,12:10 PM.,TB,MIA,away,Dome.,72,621107,RF,4,1,2,0,1,0,0,0,0,1,1,.261,.336,.366,.702,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,86.4,92.2,80.0,79.1,0.104,0.208,0.32,0.192,0.308,0.28300000000000003,0.6,0.6,0.5,0.185,0.339,0.349,0.259,0.315,0.129,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,0.588,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/23,1:42 PM.,COL,MIA,home,Roof Closed.,72,621389,LF,0,0,0,0,0,0,0,0,0,0,0,.254,.331,.346,.677,621389,tyblach,Blach,Left,Ty Blach,COL,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.279,0.371,0.121,0.39,0.447,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,,,,0.55,,,0.064,0.221,,-1.22,,-0.44,-1.35,,79.9,89.3,,78.9,,,,0.371,0.486,0.207,,,,0.211,0.211,0.257,0.322,0.561,0.102,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,0.652,0.184,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/22,1:11 PM.,COL,MIA,home,Roof Closed.,72,502624,PR,0,0,0,0,0,0,0,0,0,0,0,.254,.331,.346,.677,502624,chaseanderson,Anderson,Right,Chase Anderson,- - -,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.082,0.041,0.229,-2.17,-5.45,0.92,-4.22,2.14,93.3,83.9,92.6,80.6,77.6,0.351,0.619,0.17300000000000001,0.163,0.25,0.287,0.172,0.172,0.24600000000000002,0.3,0.9,0.125,0.545,0.955,0.073,108.0,98.0,97.0,0.263,0.63,89.2,0.244,0.444,0.226,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/19,1:16 PM.,STL,MIA,away,Cloudy.,85,641712,SS,1,1,1,0,0,0,0,0,0,0,0,.254,.331,.346,.677,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,STL,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,84.4,91.6,85.1,81.4,0.281,0.328,0.129,0.2,0.4,0.0,0.258,0.43,0.39299999999999996,0.25,0.25,0.306,0.308,0.526,0.07200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/18,6:47 PM.,STL,MIA,away,Clear.,81,656756,DH,0,0,0,0,0,0,0,0,0,0,0,.248,.326,.341,.667,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,0.426,0.106,,0.222,0.229,-0.68,1.22,,0.84,0.2,93.4,83.5,93.3,,80.5,0.333,0.5,0.195,0.239,0.405,0.392,,,,0.191,0.357,0.371,0.255,0.374,0.141,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,0.667,0.31,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/17,6:47 PM.,STL,MIA,away,Cloudy.,80,571945,PR,0,0,0,0,0,0,0,0,0,0,0,.248,.326,.341,.667,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.054,-0.19,-1.61,0.62,-0.92,2.68,93.3,84.4,92.7,86.4,75.9,0.29,0.495,0.18899999999999997,0.182,0.382,0.085,0.245,0.375,0.22399999999999998,0.261,0.387,0.198,0.34,0.54,0.085,,,,,,,,,,,,,0.002,-0.89,68.1,,,,,,,,,,,,,,,,,,
2023/07/08,4:14 PM.,PHI,MIA,home,Roof Closed.,72,624133,CF,4,0,2,0,0,0,0,0,0,0,1,.248,.326,.341,.667,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.232,0.394,0.164,0.34,0.393,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,82.9,92.8,84.1,75.8,0.304,0.478,0.21899999999999997,0.267,0.444,0.311,0.2,0.2,0.0,0.143,0.226,0.377,0.289,0.409,0.1,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,0.585,0.179,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/07,6:42 PM.,PHI,MIA,home,Dome.,72,554430,LF,0,0,0,0,0,0,0,0,0,0,0,.240,.321,.336,.657,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.123,0.115,0.004,1.69,1.62,0.36,-1.61,-6.22,95.8,90.8,95.2,84.4,81.4,0.199,0.333,0.314,,,,0.198,0.36,0.392,0.264,0.473,0.33,0.252,0.308,0.192,96.0,102.0,102.0,0.144,-0.63,90.9,0.27,0.426,0.228,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/05,6:40 PM.,STL,MIA,home,Roof Closed.,72,669461,PR,0,1,0,0,0,0,0,0,0,0,0,.240,.321,.336,.657,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.224,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,87.3,94.3,86.6,76.6,0.308,0.49,0.161,0.278,0.389,0.125,0.333,0.533,0.28600000000000003,0.222,0.472,0.33799999999999997,0.208,0.302,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/25,1:40 PM.,PIT,MIA,home,Roof Closed.,72,670912,RF,0,0,0,0,0,0,0,0,0,0,0,.240,.321,.336,.657,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.367,0.149,0.041,-1.25,0.93,0.8,0.82,-0.07,95.8,88.1,95.7,88.2,80.9,0.277,0.477,0.183,0.25,0.3,0.35700000000000004,0.21,0.349,0.326,0.193,0.352,0.308,0.276,0.345,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/24,4:10 PM.,PIT,MIA,home,Roof Closed.,72,674370,PR,0,0,0,0,0,0,0,0,0,0,0,.240,.321,.336,.657,674370,osvaldobido,Bido,Right,Osvaldo Bido,PIT,5.86,4.7,50.2,96.0,97.0,95.0,0.803,8.53,3.73,9.77,0.71,0.98,0.283,0.39,0.201,0.302,0.421,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.234,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,89.1,94.6,84.5,,0.358,0.472,0.27,0.136,0.273,0.341,0.233,0.337,0.21,,,,0.3,0.4,0.11699999999999999,138.0,100.0,94.0,0.034,1.44,85.7,0.333,0.333,0.444,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/21,12:10 PM.,TOR,MIA,home,Roof Closed.,72,592332,3B,3,0,1,0,0,0,1,0,0,2,2,.240,.321,.336,.657,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.108,,,1.13,,-0.97,,,94.7,,,83.6,,0.243,0.409,0.172,,,,0.348,0.565,0.353,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,,,,,,,,,
2023/06/20,6:42 PM.,TOR,MIA,home,Roof Closed.,72,579328,CF,1,0,0,0,0,0,0,0,0,1,0,.238,.321,.336,.657,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,,,,101.0,105.0,108.0,,0.451,0.259,0.193,0.097,0.05,,1.11,0.24,-1.83,95.1,88.7,,88.7,83.1,0.27,0.412,0.268,0.254,0.508,0.193,0.225,0.396,0.302,0.284,0.463,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/19,6:41 PM.,TOR,MIA,home,Roof Closed.,72,621244,3B,0,1,0,0,0,0,0,0,0,0,0,.240,.324,.339,.663,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.296,0.185,0.72,0.61,,0.31,-0.38,94.3,84.1,93.8,,82.6,0.254,0.456,0.276,0.245,0.409,0.33,,,,,,,0.255,0.398,0.131,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.357,0.305,,,,,,
2023/06/18,1:36 PM.,WSH,MIA,away,Sunny.,81,571578,2B,3,1,1,0,0,0,0,0,1,2,3,.240,.319,.339,.658,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.417,0.169,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,81.2,92.1,80.5,,0.327,0.541,0.121,0.29,0.645,0.4,0.233,0.461,0.397,,,,0.32,0.463,0.07400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/17,4:05 PM.,WSH,MIA,away,Partly Cloudy.,79,663623,3B,3,1,0,0,0,0,0,0,1,2,6,.237,.313,.339,.652,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.356,,0.306,0.051,-0.01,-0.75,,0.08,1.21,94.5,87.8,93.9,,80.9,0.208,0.376,0.192,0.25,0.5,0.156,,,,0.197,0.362,0.257,0.348,0.525,0.09300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/13,6:41 PM.,SEA,MIA,away,Cloudy.,64,669923,CF,3,1,1,0,0,0,0,0,1,1,2,.243,.315,.348,.663,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.216,0.394,0.197,,0.018,1.34,0.43,1.03,,-5.31,96.1,86.6,95.8,86.3,,0.234,0.392,0.28,0.5,0.9,0.125,0.264,0.377,0.22,0.265,0.458,0.159,0.261,0.383,0.131,,,,,,,,,,,,,0.115,0.35,81.8,95.0,103.0,110.0,0.061,1.07,84.9,0.143,0.286,0.35700000000000004,,,,75.1,0.001,0.26,,,
2023/06/12,6:40 PM.,SEA,MIA,away,Clear.,76,682243,PH,1,0,0,0,0,0,0,0,0,0,0,.241,.309,.348,.657,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,4.32,4.86,131.1,104.0,117.0,109.0,0.783,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.356,0.464,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.274,0.009,0.056,0.3,1.22,0.14,-8.41,0.66,95.1,85.0,95.1,85.0,78.2,0.256,0.45,0.271,0.167,0.433,0.179,0.3,0.475,0.174,0.667,1.333,0.125,0.26,0.36,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/11,1:11 PM.,CWS,MIA,away,Overcast.,55,608337,RF,0,0,0,0,0,0,0,0,0,0,0,.243,.311,.351,.662,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,0.419,0.282,0.015,0.283,-0.85,,-0.25,-3.72,-0.2,93.1,80.9,,84.0,77.9,0.262,0.546,0.2,0.209,0.442,0.35200000000000004,0.236,0.438,0.345,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/07,6:12 PM.,KC,MIA,home,Roof Closed.,72,543475,LF,2,2,1,0,0,0,0,0,1,0,0,.243,.311,.351,.662,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.131,0.109,1.11,-0.01,-1.31,-1.6,-1.66,91.2,85.5,90.5,80.2,79.4,0.227,0.444,0.154,0.26,0.481,0.257,0.28,0.543,0.249,0.238,0.476,0.21899999999999997,0.248,0.457,0.158,96.0,99.0,98.0,0.076,-0.94,86.8,0.314,0.725,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/04,1:41 PM.,OAK,MIA,home,Roof Closed.,72,621112,CF,0,0,0,0,0,0,0,0,0,0,0,.239,.303,.349,.652,621112,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.246,0.38,0.166,0.297,0.346,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,0.24,0.146,0.181,0.117,0.112,-2.52,-0.75,0.46,1.69,2.14,91.9,86.0,91.8,80.8,79.1,0.383,0.553,0.17,0.143,0.286,0.389,0.198,0.308,0.344,0.14,0.326,0.245,0.306,0.435,0.15,106.0,100.0,100.0,0.204,-2.38,88.9,0.435,0.624,0.159,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/03,4:11 PM.,OAK,MIA,home,Roof Closed.,72,665622,2B,0,0,0,0,0,0,0,0,1,0,0,.239,.303,.349,.652,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.238,0.117,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,87.3,95.5,85.3,79.6,0.272,0.494,0.121,0.256,0.282,0.304,0.233,0.456,0.484,0.146,0.366,0.308,0.313,0.406,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/02,6:40 PM.,OAK,MIA,home,Roof Closed.,72,660261,CF,3,0,1,0,0,0,0,0,0,0,1,.239,.297,.349,.646,660261,shintarofujinami,Fujinami,Right,Shintaro Fujinami,- - -,7.18,4.8,79.0,92.0,112.0,94.0,0.734,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.167,0.378,0.42,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,,0.566,0.073,0.001,,0.08,,-1.47,-81.55,,98.4,,,84.4,75.7,0.243,0.385,0.255,,,,0.75,0.75,0.33299999999999996,,,,,,,94.0,92.0,93.0,0.162,1.27,88.3,0.171,0.341,0.382,,,,,,,138.0,95.0,100.0,0.199,-1.4,92.8,0.243,0.457,0.37200000000000005,,,,,,,,,
2023/06/01,1:11 PM.,SD,MIA,home,Roof Closed.,72,605397,2B,1,0,0,0,0,0,0,0,0,1,1,.236,.296,.349,.645,605397,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.438,0.154,0.254,0.414,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054,0.245,0.145,0.239,0.114,1.77,3.35,-2.03,0.77,-0.63,93.1,87.1,92.8,82.2,81.3,0.205,0.273,0.222,0.267,0.333,0.406,0.281,0.594,0.33899999999999997,0.207,0.329,0.34,0.261,0.261,0.125,102.0,99.0,98.0,0.204,1.68,90.1,0.302,0.429,0.13,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/31,6:41 PM.,SD,MIA,home,Roof Closed.,72,605483,RF,2,0,0,0,0,0,0,0,0,1,0,.238,.298,.352,.650,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.198,0.184,0.07,,0.68,2.55,2.65,95.5,86.7,,88.4,81.0,0.255,0.389,0.195,0.185,0.266,0.46799999999999997,0.123,0.26,0.536,0.079,0.14,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/30,6:42 PM.,SD,MIA,home,Roof Closed.,72,677960,CF,2,0,0,0,0,0,0,0,1,1,1,.243,.304,.359,.663,677960,ryanweathers,Weathers,Left,Ryan Weathers,- - -,6.55,4.67,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,67.0,97.0,88.0,,,,91.0,99.0,93.0,,,,105.0,99.0,100.0,0.01,0.551,0.203,,0.236,-1.58,9.15,-1.09,,-1.24,95.1,86.8,94.9,80.8,,0.35,0.592,0.20600000000000002,0.304,0.507,0.27899999999999997,0.229,0.521,0.261,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/28,1:07 PM.,LAA,MIA,away,Cloudy.,68,663776,RF,3,0,1,0,0,0,0,0,1,0,1,.248,.303,.366,.669,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,83.0,93.2,86.5,76.5,0.336,0.507,0.156,0.184,0.33,0.43200000000000005,0.2,0.5,0.306,0.286,0.286,0.237,0.269,0.327,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/27,7:07 PM.,LAA,MIA,away,Partly Cloudy.,66,660271,RF,2,0,1,0,0,0,2,0,1,1,2,.245,.295,.367,.662,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,0.036,,1.64,-0.53,1.81,1.15,,96.8,,94.5,83.7,75.7,0.164,0.236,0.27,,,,0.146,0.339,0.365,0.111,0.167,0.41700000000000004,0.273,0.409,0.225,96.0,89.0,88.0,0.156,-0.82,88.6,0.31,0.606,0.228,,,,,,,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,0.205,0.41100000000000003,,,,,,,,,
2023/05/25,1:10 PM.,COL,MIA,away,Partly Cloudy.,73,607536,RF,3,0,1,0,0,0,0,0,1,1,3,.240,.284,.365,.649,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.283,0.184,0.236,,0.122,1.13,-0.86,-0.2,,-3.3,88.8,84.2,88.7,84.1,,0.239,0.431,0.127,0.435,0.681,0.139,0.246,0.549,0.2,0.261,0.41,0.32,0.349,0.529,0.091,,,,,,,,,,96.0,105.0,105.0,0.176,-1.91,80.6,,,,,,,,,,,,,,,,,,
2023/05/24,6:40 PM.,COL,MIA,away,Partly Cloudy.,67,666154,RF,2,1,1,0,0,0,0,0,0,0,0,.237,.268,.366,.634,666154,karlkauffmann,Kauffmann,Right,Karl Kauffmann,COL,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.357,86.0,109.0,101.0,,,,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,,0.201,-3.86,-1.14,-0.34,,0.6,90.3,85.0,90.1,83.8,,0.333,0.619,0.3,0.323,0.484,0.14,0.28,0.44,0.17,,,,0.357,0.524,0.077,86.0,113.0,100.0,0.11,0.4,88.2,0.188,0.438,0.294,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/23,6:39 PM.,COL,MIA,away,Partly Cloudy.,75,596295,CF,3,0,0,0,0,0,0,0,0,2,2,.231,.263,.363,.626,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.181,-1.99,-5.34,0.96,,-0.07,90.6,81.6,90.8,84.8,,0.344,0.656,0.11800000000000001,0.296,0.509,0.19899999999999998,0.275,0.383,0.247,0.226,0.358,0.28,0.4,1.0,0.16699999999999998,,,,,,,,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,,,,,,
2023/05/22,6:42 PM.,COL,MIA,away,Cloudy.,75,502624,CF,4,0,1,0,0,0,0,0,0,0,3,.239,.272,.375,.647,502624,chaseanderson,Anderson,Right,Chase Anderson,- - -,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.082,0.041,0.229,-2.17,-5.45,0.92,-4.22,2.14,93.3,83.9,92.6,80.6,77.6,0.351,0.619,0.17300000000000001,0.163,0.25,0.287,0.172,0.172,0.24600000000000002,0.3,0.9,0.125,0.545,0.955,0.073,108.0,98.0,97.0,0.263,0.63,89.2,0.244,0.444,0.226,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/21,1:05 PM.,SF,MIA,away,Sunny.,63,622072,SS,3,0,1,0,0,0,0,0,0,0,0,.238,.273,.381,.654,622072,alexwood,Wood,Left,Alex Wood,SFG,4.33,4.64,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.393,0.138,0.285,0.413,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,85.2,91.5,82.4,,,,,0.273,0.388,0.154,0.288,0.441,0.25,,,,0.234,0.433,0.242,,,,,,,,,,,,,0.001,-5.8,83.6,,,,,,,,,,,,,,,,,,
